,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,2086666,DECO*27 feat. Hatsune Miku - AI [Yuki no Hanabira] (Nao Tomori),NM1,South African osu! Tournament 4 Round of 16,1-∞
,959272,Jeff Williams - Die (feat. Casey Lee Williams) [Extra] (LunarFox),NM2,South African osu! Tournament 4 Round of 16,1-∞
,3332588,Mitsukiyo - Rolling Beat [osu!ph Collab Expert] (too),NM3,South African osu! Tournament 4 Round of 16,1-∞
,3418144,EmoCosine - MAGENTA POTION (Extended Mix) [Concoction] (smolship),NM4,South African osu! Tournament 4 Round of 16,1-∞
,1725369,Pegboard Nerds x MisterWives - Coffins [Neil x LCFC's Conflux] (NeilPerry),HD1,South African osu! Tournament 4 Round of 16,1-∞
,2619350,TUYU - Kako ni Torawareteiru [Depperinoo's Vintage Insane] (SnowNiNo_),HD2,South African osu! Tournament 4 Round of 16,1-∞
,1563493,Fujimiya Kaori (CV: Amamiya Sora) - Kanade (Shadren Remix) [Extra] (schoolboy),HR1,South African osu! Tournament 4 Round of 16,1-∞
,373781,ginkiha - EOS [Lycoris] (alacat),HR2,South African osu! Tournament 4 Round of 16,1-∞
,464496,senya - Nagori Tori [Collab] (Momovely),DT1,South African osu! Tournament 4 Round of 16,1-∞
,2230927,Endorfin. - white night story [Hyper] (Shrukaghn),DT2,South African osu! Tournament 4 Round of 16,1-∞
,155049,IOSYS feat. NJK Record - Miracle-Hinacle [Collab] (Hinacle),DT3,South African osu! Tournament 4 Round of 16,1-∞
,3492256,miComet - Animal [PandaHero's Extra] (Gibune),FM1,South African osu! Tournament 4 Round of 16,1-∞
,2403234,Stonebank - Be Alright (feat. EMEL) (Cut Ver.) [momoko's Extra] (Nhawak),FM2,South African osu! Tournament 4 Round of 16,1-∞
,3392673,nano - Gloria [Prayer] (Hyokar),TB1,South African osu! Tournament 4 Round of 16,1-∞
,2816023,Unlucky Morpheus - Knight of Sword [This light is hope of stars. A sign of life that illuminates earth-Excalibur-] (gazimal),TB2,South African osu! Tournament 4 Round of 16,1-∞
,1579475,Diao Ye Zong feat. Meramipop - Take no Hana [Entwined] (ailv),TB3,South African osu! Tournament 4 Round of 16,1-∞
,,,,,
,2657558,Inugami Korone & Nekomata Okayu - Hyadain's Jojo Yujo [Okayu] (Yuuma),NM1,South African osu! Tournament 4 Quarterfinals,1-∞
,2613136,Seiryu - Critical Crystal (BD MIX) [Dragon] (yaspo),NM2,South African osu! Tournament 4 Quarterfinals,1-∞
,2486052,"Hoshimachi Suisei - Tenkyuu, Suisei wa Yoru o Mataide [Comet] (captin1)",NM3,South African osu! Tournament 4 Quarterfinals,1-∞
,1454407,lapix - Foolish Hero (P*Light Remix) [Irrationality 2.0] (Cassu2),NM4,South African osu! Tournament 4 Quarterfinals,1-∞
,1348158,nameless - Sayonara Wonder Noise [FareWell] (SnowNiNo_),NM5,South African osu! Tournament 4 Quarterfinals,1-∞
,1545530,Feryquitous (Vo.Sennzai) - Koe [Telluric Catastrophe] (Akasagarbha),HD1,South African osu! Tournament 4 Quarterfinals,1-∞
,3350321,Down - Luscent [Another] (Down),HD2,South African osu! Tournament 4 Quarterfinals,1-∞
,973278,ttbt - Makkuro Flandre S Shuuseiban [Flandre Scarlet] (moonlightleaf),HR1,South African osu! Tournament 4 Quarterfinals,1-∞
,3504849,Ninomiya Yui - Dark seeks light [August's Expert ft. Bellicose] (Bellicose),HR2,South African osu! Tournament 4 Quarterfinals,1-∞
,345701,senya - Nihil Kagura [Lunatic] (Delis),DT1,South African osu! Tournament 4 Quarterfinals,1-∞
,1694582,"Camellia feat. Nanahira - Bassdrop Freaks (2018 ""Redrop"" ver.) [Hyper] (Mir)",DT2,South African osu! Tournament 4 Quarterfinals,1-∞
,33363,Ryosuke Nakanishi - Motteke! Sailor Fuku Bak Bak Bakoon! Mix [Collab Stage] (animask),DT3,South African osu! Tournament 4 Quarterfinals,1-∞
,3144908,Matrix & Futurebound feat. Luke Bingham - All I Know (M&F's Rolling Out Radio Mix) [M i X & thexo's Insane] (Tycani),DT4,South African osu! Tournament 4 Quarterfinals,1-∞
,1184609,Hiroyuki Sawano - BLOWIN' [Challenge] (ktgster),FM1,South African osu! Tournament 4 Quarterfinals,1-∞
,2231320,gmtn. (witch's slave) - furioso melodia (2017 VIP) [Light Extra] (Cheri),FM2,South African osu! Tournament 4 Quarterfinals,1-∞
,2558055,Ariabl'eyeS - Arcadia [Lunar Eclipse] (Hey lululu),TB1,South African osu! Tournament 4 Quarterfinals,1-∞
,711923,Venetian Snares - She Runs [Escape?] (fergas),TB2,South African osu! Tournament 4 Quarterfinals,1-∞
,1700432,PSYQUI - Hype feat. Such [FULL DIVE] (Nines),TB3,South African osu! Tournament 4 Quarterfinals,1-∞
,,,,,
,3048435,Various Artists - GIRLS' LEGEND U [Special] (Yuuma),NM1,South African osu! Tournament 4 Semifinals,1-∞
,3040670,Touhou LostWord x RichaadEB - Lost Word Chronicle [Gensokyo] (sahuang),NM2,South African osu! Tournament 4 Semifinals,1-∞
,2784409,Kaf - Montage [Diffused Identity] (Sparhten),NM3,South African osu! Tournament 4 Semifinals,1-∞
,2446824,SEPHID feat. darkxixin - Fu Xiang Di Xin De Luo Ri Liu Hao ~ Little Raven [Solar Flare] (Realazy),NM4,South African osu! Tournament 4 Semifinals,1-∞
,2444513,BLANKFIELD - Far From Truth [Close To False] (Hey lululu),NM5,South African osu! Tournament 4 Semifinals,1-∞
,21010,Nico Nico Douga - U.N. Owen Was Her? [Normal] (Reikin),NM6,South African osu! Tournament 4 Semifinals,1-∞
,2829681,Adust Rain - Misery Song [Misery] (gazimal),HD1,South African osu! Tournament 4 Semifinals,1-∞
,3458266,Misumi - Alter Ego feat. Hatsune Miku [Mono's Extra] (Ryuusei Aika),HD2,South African osu! Tournament 4 Semifinals,1-∞
,2295254,REDALiCE vs. USAO - SAIKYO STRONGER [THE STRONGEST CHALLENGE] (Otosaka-Yu),HD3,South African osu! Tournament 4 Semifinals,1-∞
,2904484,MIOYAMAZAKI - Negaigoto [Extra] (Meg),HR1,South African osu! Tournament 4 Semifinals,1-∞
,2487840,Cranky - The Five [Short Edit] [Five] (AJT),HR2,South African osu! Tournament 4 Semifinals,1-∞
,1398847,ARForest - Altros [Len's Super Classic Extra] (Down),HR3,South African osu! Tournament 4 Semifinals,1-∞
,1894827,fripSide - black bullet [insane: initiator] (Cyndere),DT1,South African osu! Tournament 4 Semifinals,1-∞
,1630936,Yuaru - Jitter Doll [Insane] (-Laura-),DT2,South African osu! Tournament 4 Semifinals,1-∞
,1021248,DJ'TEKINA//SOMETHING - You need fxxkin' anthem (Powerless Remix) [N/A's Insane] (ProfessionalBox),DT3,South African osu! Tournament 4 Semifinals,1-∞
,91156,qinche - Meltdown [Dai] (eveless),DT4,South African osu! Tournament 4 Semifinals,1-∞
,2291704,Atsushi - Kessen [Muya's Expert] (Yusomi),FM1,South African osu! Tournament 4 Semifinals,1-∞
,2719334,Chikamori Kayako - Kigurumi Sungeki [Labyrinth of Steam] (Mirash),FM2,South African osu! Tournament 4 Semifinals,1-∞
,3423826,Silver Forest - Kero (9) destiny [Nice Boat!] (Bloxi),FM3,South African osu! Tournament 4 Semifinals,1-∞
,1432041,Ito Kanako - Sky of Twilight [Stairway To Heaven] (Natsu),TB1,South African osu! Tournament 4 Semifinals,1-∞
,1935748,Mandragora - Galactic Symphony [Space Party!] ([ Nemesis ]),TB2,South African osu! Tournament 4 Semifinals,1-∞
,2323050,Camellia - Luin of Celtchar [Blazing Spear of Hero Celtchar] (UrbanBeat),TB3,South African osu! Tournament 4 Semifinals,1-∞
,,,,,
,2330438,TUYU - Namikare [Withering Tears] (SnowNiNo_),NM1,South African osu! Tournament 4 Finals,1-∞
,2601556,Chroma - Sudden Visitor [MAXIMUM] (Fisky),NM2,South African osu! Tournament 4 Finals,1-∞
,2225530,Imy - Meteora [Falling Star] (MiyohashiKoori),NM3,South African osu! Tournament 4 Finals,1-∞
,2781252,hololive IDOL PROJECT - SHIJOSHUGI ADTRUCK [Amamir's Shining Stars] (Amateurre),NM4,South African osu! Tournament 4 Finals,1-∞
,1346404,Kobaryo - Cartoon Candy [DavidEd's Sugar Addiction] (Charlotte),NM5,South African osu! Tournament 4 Finals,1-∞
,2639521,HyuN feat. LyuU - Cross Over [Ultra] (Sonnyc),NM6,South African osu! Tournament 4 Finals,1-∞
,2332135,Yousei Teikoku - Elusion [Delusion] (IsomirDiAngelo),HD1,South African osu! Tournament 4 Finals,1-∞
,2584598,"Yorushika - Bakudanma Re-Recording [Cassette Tape ""Tousaku"" | Song 4: ""Bakudanma""] (renzthegreat)",HD2,South African osu! Tournament 4 Finals,1-∞
,2989004,Getty vs. DJ DiA - DropZ -Line- (Extended Mix) [MADNESS] (-Syncro),HD3,South African osu! Tournament 4 Finals,1-∞
,2255518,Unlucky Morpheus & Undead Corporation - You're Better Off Alive [Extinction] (Werhakon),HD4,South African osu! Tournament 4 Finals,1-∞
,3409202,"Jamie Christopherson - It Has To Be This Way (Platinum Mix) [STANDING HERE, I REALIZE] (Revolver)",HR1,South African osu! Tournament 4 Finals,1-∞
,1746993,Nekomata Master - Izanami's wail [Xilver's extrA!!] (Uberzolik),HR2,South African osu! Tournament 4 Finals,1-∞
,949234,xi - ANiMA [Oberum Primus] (Kalindraz),HR3,South African osu! Tournament 4 Finals,1-∞
,2254959,ZUTOMAYO - Humanoid [impurity] (xLolicore-),HR4,South African osu! Tournament 4 Finals,1-∞
,1360672,Suzuki Konomi - THERE IS A REASON [ASCHENTE] (Doormat),DT1,South African osu! Tournament 4 Finals,1-∞
,431147,Sakamoto Maaya - Okaerinasai (tomatomerde Remix) [Collab] (Azer),DT2,South African osu! Tournament 4 Finals,1-∞
,3488801,Aitsuki Nakuru - phony [alevi's insane] (SMOKELIND),DT3,South African osu! Tournament 4 Finals,1-∞
,76612,Tatsh feat. Tsukiko - Floating Darkness [Collab] (Natteke),DT4,South African osu! Tournament 4 Finals,1-∞
,702778,TAMUSIC - Kyuu Jigoku Kaidou wo Yuku [Insane] (Xanandra),DT5,South African osu! Tournament 4 Finals,1-∞
,1954858,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai [Expert] (deadcode),FM1,South African osu! Tournament 4 Finals,1-∞
,137766,Hiroyuki Sawano feat. Mika Kobayashi - Bios [LKs' Another] (goodbye),FM2,South African osu! Tournament 4 Finals,1-∞
,95954,O-Life Japan - Yakujinsama no Couple Dance [Lunatic] (AngelHoney),FM3,South African osu! Tournament 4 Finals,1-∞
,1070482,Asriel - Kegare Naki Yume [Delusion] (Kibbleru),TB1,South African osu! Tournament 4 Finals,1-∞
,2911355,Dragon Guardian - Tsuioku no Kuroki Makenshi [Determined] ([Karcher]),TB2,South African osu! Tournament 4 Finals,1-∞
,2365714,PSYQUI - Hikari no Hou e (lapix & Cranky Remix) (feat. Such) [Illumination] (Aeril),TB3,South African osu! Tournament 4 Finals,1-∞
,,,,,
,2926505,Kotone - Autonomy [Thorn] (captin1),NM1,South African osu! Tournament 4 Grandfinals,1-∞
,3431510,Plum - Maelstrom [Ad Infinitum] (_Epreus),NM2,South African osu! Tournament 4 Grandfinals,1-∞
,2955648,Reol & nqrse - Ooedo ranvu [3.7] (Sparhten),NM3,South African osu! Tournament 4 Grandfinals,1-∞
,2305315,Getty vs. DJ DiA - Antifront Gears [Assault] (Realazy),NM4,South African osu! Tournament 4 Grandfinals,1-∞
,1730657,Kobaryo - Kumo No Kireme [feat. Kourin.] [Extra] (Yonaka-),NM5,South African osu! Tournament 4 Grandfinals,1-∞
,3195490,Hiina - Aishite [Special] (ktgster),NM6,South African osu! Tournament 4 Grandfinals,1-∞
,2581271,Eine Kleine - Dorothea [Shoujo -D-] (IsomirDiAngelo),HD1,South African osu! Tournament 4 Grandfinals,1-∞
,1836851,TatshMusicCircle - Raikou -3rd Desire- [Extra] (Kite),HD2,South African osu! Tournament 4 Grandfinals,1-∞
,2152663,USAO - Blows Up Everything [COUNTDOWN] (Lokidoki),HD3,South African osu! Tournament 4 Grandfinals,1-∞
,1023355,xi - over the top [beyond the heavens] (Kroytz),HD4,South African osu! Tournament 4 Grandfinals,1-∞
,2152441,04 Limited Sazabys - Squall [Expert] (Gillstar),HR1,South African osu! Tournament 4 Grandfinals,1-∞
,893739,IOSYS - Cirno no Perfect Sansuu Kyoushitsu [Perfect Freeze] (alacat),HR2,South African osu! Tournament 4 Grandfinals,1-∞
,1500437,Feryquitous vs xi - Orca [Whale] (jcjc),HR3,South African osu! Tournament 4 Grandfinals,1-∞
,3601681,sekai - God-ish [?] (seros),HR4,South African osu! Tournament 4 Grandfinals,1-∞
,1489404,"senya - Utakata, Ai no Mahoroba [Satellite] (Satellite)",DT1,South African osu! Tournament 4 Grandfinals,1-∞
,153631,Hanatan - Kitsune no Yomeiri [Beren & Blove's Insane] (Beren),DT2,South African osu! Tournament 4 Grandfinals,1-∞
,2719259,"Masayoshi Minoshima - Bad Apple!! feat. nomico (Camellia's ""Bad Psy!!"" Remix) [Insane] (fusionnqn)",DT3,South African osu! Tournament 4 Grandfinals,1-∞
,68624,"HTT - NO, Thank You! [Collab] (CDFA)",DT4,South African osu! Tournament 4 Grandfinals,1-∞
,2255707,Emiru no Aishita Tsukiyo ni Dai San Gensou Kyoku wo - ito [Insane] (Lasse),DT5,South African osu! Tournament 4 Grandfinals,1-∞
,1603596,Umeri - paranoia [Koori no Hana] (Sakurauchi Riko),FM1,South African osu! Tournament 4 Grandfinals,1-∞
,383536,"a_hisa - Cheshire,s dance [Another] (Muya)",FM2,South African osu! Tournament 4 Grandfinals,1-∞
,95382,t+pazolite - chipscape [Ragnarok] (Shiirn),FM3,South African osu! Tournament 4 Grandfinals,1-∞
,2233275,Roselia - Ringing Bloom [Forever One] (SkyFlame),TB1,South African osu! Tournament 4 Grandfinals,1-∞
,1274462,"Imperial Circus Dead Decadence - Fushoku Ressentiment, Fushi Yoku no Sarugakuza. [Corrosion] (-Light-)",TB2,South African osu! Tournament 4 Grandfinals,1-∞
,1847043,"Camellia feat. Nanahira - Energy * Drin-ko Fein-chan! (Camellia's ""MONSTERISTIC"" D. M. P. Remix) [C8H10N4O2] (RLC)",TB3,South African osu! Tournament 4 Grandfinals,1-∞
,,,,,
,2824933,HoneyWorks feat. Capi - Ima Suki ni Naru. [Extra] (CoLouRed GlaZeE),NM1,RMoT Invitational #17 GrandFinals,20k-72k
,657054,Yuyoyuppe - AiAe [Expert] (Fort),NM2,RMoT Invitational #17 GrandFinals,20k-72k
,2442178,KNOWER - Overtime [Ecstasy] (Mir),NM3,RMoT Invitational #17 GrandFinals,20k-72k
,3409907,ATAS - SINGULAR POINT [Down's Extra] (mayle_5),NM4,RMoT Invitational #17 GrandFinals,20k-72k
,3113527,Otsukisama Koukyoukyoku - ultima Thule [Never's Extra] (Hey lululu),NM5,RMoT Invitational #17 GrandFinals,20k-72k
,2098377,Thomas Holm - Knep Smerten Vaek [Collab Hidden Extra] (Spork Lover),NM6,RMoT Invitational #17 GrandFinals,20k-72k
,376592,Tamura Yukari - Himitsu no Door kara Ai ni Kite [Insane] (RLC),HD1,RMoT Invitational #17 GrandFinals,20k-72k
,3050293,penoreri - Sulfur [Impure's Insane] (Realazy),HD2,RMoT Invitational #17 GrandFinals,20k-72k
,3309941,Dio feat. Sef - Aye [Lesjuh's Aye!!] (AJT),HD3,RMoT Invitational #17 GrandFinals,20k-72k
,2302824,Tommy heavenly6 - Unlimited Sky [kiry's Expert] (Mao),HR1,RMoT Invitational #17 GrandFinals,20k-72k
,2587371,Toromaru - Shounen wa Sora o Tadoru Prog Piano Remix [Knight's EXHAUST] (CallieCube),HR2,RMoT Invitational #17 GrandFinals,20k-72k
,2349996,Yurry Canon feat. GUMI - Suicide Parade [Insane] (Starfy),HR3,RMoT Invitational #17 GrandFinals,20k-72k
,3364351,FIELD OF VIEW - DAN DAN Kokoro Hikareteku [Nostalgia] (Yereoz),DT1,RMoT Invitational #17 GrandFinals,20k-72k
,3326709,KINEMA106 - N.M.W [HARD] (Mordred),DT2,RMoT Invitational #17 GrandFinals,20k-72k
,1443054,Hige Driver - Palette [Collab Hard] (Jounzan),DT3,RMoT Invitational #17 GrandFinals,20k-72k
,678340,kamome sano - A Day in the S.I.O.U. [Chloe Lemaire] (M o k o r i),TB1,RMoT Invitational #17 GrandFinals,20k-72k
,413597,Dark PHOENiX - Green-Eyed Jealousy [Envy] (sjoy),TB2,RMoT Invitational #17 GrandFinals,20k-72k
,765327,Igorrr - Pavor Nocturnus [2015] [Fright] (Kyshiro),TB3,RMoT Invitational #17 GrandFinals,20k-72k
,2343583,"Demetori - Yuuga ni Sakase, Sumizome no Sakura ~ The Harm of Coming into Existence [happy30's Extra] (jonathanlfj)",TB4,RMoT Invitational #17 GrandFinals,20k-72k
,2953459,Hardcore United Tokyo (teranoid & DJ TECHNORCH) - BRAINSTORM (Original Extended) [Extra] (Kloyd),TB5,RMoT Invitational #17 GrandFinals,20k-72k
,1397263,Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [sahuang's Extra] (jonathanlfj),TB6,RMoT Invitational #17 GrandFinals,20k-72k
,,,,,
,3408413,Toyama Nao - Wagon [Departure] (_kotachi_),NM1,Resurrection Cup Qualifiers,1k-∞
,3650832,Xi - Youyoumu ~ Run or Dash [Extra] (GYGY),NM2,Resurrection Cup Qualifiers,1k-∞
,3356229,Yousei Teikoku - Naikan Uchuu Shisha no Yurikago [Atalanta's Extra] (IsomirDiAngelo),NM3,Resurrection Cup Qualifiers,1k-∞
,3185984,Zekk - Freefall [v=gt] (Livia),NM4,Resurrection Cup Qualifiers,1k-∞
,2775959,TEARS OF TRAGEDY - Spring Memory [Satellite & ponbot's Bittersweet Memories] (Yuuma3),HD1,Resurrection Cup Qualifiers,1k-∞
,3646910,Rita - Monotone no Tentai [Expert(nerfed ver)] (Sagu),HD2,Resurrection Cup Qualifiers,1k-∞
,2057577,Green Day - Letterbomb [Riot] (Hectic),HR1,Resurrection Cup Qualifiers,1k-∞
,2457802,Laur - Fairy in Strasbourg [Extra] (Hishiro Chizuru),HR2,Resurrection Cup Qualifiers,1k-∞
,681786,HoneyWorks - Ima Suki ni Naru. ver.Capi [P A N's Insane] (Nara),DT1,Resurrection Cup Qualifiers,1k-∞
,123803,Mame - Aka ni Somaru Dress [LKs' Insane] (Mystica),DT2,Resurrection Cup Qualifiers,1k-∞
,,,,,
,3419931,GARNiDELiA - Burning Soul [Desire] (Akitoshi),NM1,Resurrection Cup Round of 32,1k-∞
,3373876,Memme - BSPower Explosion [mommy] (Alvearia),NM2,Resurrection Cup Round of 32,1k-∞
,3220743,Dareharu - Flowering [gazimal's Extra] (Kloyd),NM3,Resurrection Cup Round of 32,1k-∞
,3084859,siqlo - wholeheartedly [Insane] (Feiri),NM4,Resurrection Cup Round of 32,1k-∞
,2256943,Laur - Viyella's Tears [Expert] (Avaricious),NM5,Resurrection Cup Round of 32,1k-∞
,2828826,yuikonnu - Gigantic O.T.N [Insane] (Camo),HD1,Resurrection Cup Round of 32,1k-∞
,2238602,Ponkichi - Hyakukakai to Shirotokkuri [Karen's Insane] (DreaM117er),HD2,Resurrection Cup Round of 32,1k-∞
,3314594,Marmalade butcher - Amanita [Collab Insane] (Camo),HR1,Resurrection Cup Round of 32,1k-∞
,2980264,"25-ji, Night Code de. - IDSMILE [Identity] (Mononymous)",HR2,Resurrection Cup Round of 32,1k-∞
,2554077,sana - Datte Kimi wa Taisetsu na Hito [vick's Insane] (Zhuosh),DT1,Resurrection Cup Round of 32,1k-∞
,1582581,Cranky - Hanaarashi [Hard] (Mirash),DT2,Resurrection Cup Round of 32,1k-∞
,2801137,Garoad - Every Day is Night [Karmotrine] (Chaoslitz),DT3,Resurrection Cup Round of 32,1k-∞
,1614506,LeaF - Alice in Misanthrope -Ensei Alice- [Insane] (Murasaki Nova),FM1,Resurrection Cup Round of 32,1k-∞
,3423661,KOTOKO - Koi Kou Enishi (Game Ver.) [Mayu's Insane] (Kagayaki),FM2,Resurrection Cup Round of 32,1k-∞
,3550285,The Frim - City Streets [Zer0- & Asphyxia's Imperfections] (Zer0-),TB1,Resurrection Cup Round of 32,1k-∞
,,,,,
,3435073,Jun Kuroda - Into your memory feat. Aitsuki Nakuru [Expert] (Hinsvar),NM1,Resurrection Cup Round of 16,1k-∞
,3205100,Felicity of the Millennium - Sacred Renaissance [Extreme] (rollpan),NM2,Resurrection Cup Round of 16,1k-∞
,1726478,Roselia - Legendary [Anfang] (Meg),NM3,Resurrection Cup Round of 16,1k-∞
,3756543,VeetaCrush - Mole [AncuL's Extra] (JeZag),NM4,Resurrection Cup Round of 16,1k-∞
,2447688,UNDEAD CORPORATION - Frozen [Daycore's Expert (Drink Cup S7 Ver.)] (davidqu2),NM5,Resurrection Cup Round of 16,1k-∞
,3612600,BUTAOTOME - Touchuu Aika [Insane] (wiken),HD1,Resurrection Cup Round of 16,1k-∞
,3214986,MONO - The Fall -BMS edit- [Lunatic] (ktgster),HD2,Resurrection Cup Round of 16,1k-∞
,3123994,REDALiCE feat. Usada Pekora & Sakura Miko - Peko Miko Daisensou!! [Pekora & Miko's Extra] (Yuuma),HR1,Resurrection Cup Round of 16,1k-∞
,n/a,deleted beatmap,HR2,Resurrection Cup Round of 16,1k-∞
,2459999,TROISANGES - Angel Lamp [HinSaur's Insane] (_kotachi_),DT1,Resurrection Cup Round of 16,1k-∞
,3411551,Ardolf - Split EX [HYPER] (Ixcors),DT2,Resurrection Cup Round of 16,1k-∞
,1872791,mitsukiyo - Dream Leaf [PandaHero's Hyper] (celerih),DT3,Resurrection Cup Round of 16,1k-∞
,3400153,Asriel - The Mirage of Moonlight [Lasse's Insane] (Narcissu),FM1,Resurrection Cup Round of 16,1k-∞
,3678828,Newton - Arcade Love (feat. KNVWN) [Insane] (Alvearia),FM2,Resurrection Cup Round of 16,1k-∞
,1845874,Camellia & DJ Genki - Feelin Sky [Repercussion] (adioni),TB1,Resurrection Cup Round of 16,1k-∞
,,,,,
,2261208,Yamazaki Moe - Kataomoi no Melody o [Sweet Melody] (Ayesha Altugle),NM1,Resurrection Cup Quarterfinals,1k-∞
,3056724,Plum - Halloween Candystore [Trick or Treat] (knowledgeking),NM2,Resurrection Cup Quarterfinals,1k-∞
,3813026,vivid undress - FANFARE KOUSHINKYOKU [Extra] (kelinimo),NM3,Resurrection Cup Quarterfinals,1k-∞
,n/a,deleted beatmap,NM4,Resurrection Cup Quarterfinals,1k-∞
,3580415,Lime - Chronomia [Ouro] (xidorn),NM5,Resurrection Cup Quarterfinals,1k-∞
,3632385,DJ Mass MAD Izm* - Red. by Full Metal Jacket [Voice's Extra] (yf_bmp),NM6,Resurrection Cup Quarterfinals,1k-∞
,3460202,Kuhaku Gokko - Lil'b [Agatsu's Expert] (Petal),HD1,Resurrection Cup Quarterfinals,1k-∞
,3167163,An - artcore JINJA [artcore FUMO] (stackerjoe),HD2,Resurrection Cup Quarterfinals,1k-∞
,3666445,meiyo - Nani Yatte mo Umaku Ikanai (feat. asmi) [gazimal's No Solution] (SMOKELIND),HD3,Resurrection Cup Quarterfinals,1k-∞
,3072704,Blind Channel - Dark Side [kuyusu's Special Extra] (Delette),HR1,Resurrection Cup Quarterfinals,1k-∞
,3689590,HANYUU MAIGO - Onomatope feat. Riria [Anxiety] (Alvearia),HR2,Resurrection Cup Quarterfinals,1k-∞
,921226,dj MAX STEROID - Arabian Rave Night [Exote's Extra] (Avena),HR3,Resurrection Cup Quarterfinals,1k-∞
,3177168,Minato Aqua - Kaisou Ressha [Dream] (vick),DT1,Resurrection Cup Quarterfinals,1k-∞
,2142039,ShinRa-Bansho - Marisa wa Taihen na Mono o Nusunde Ikimashita ShinRa-Bansho Ver [Lunatic] (Len),DT2,Resurrection Cup Quarterfinals,1k-∞
,2025904,Rin - Kishinjou set 07 ~ Magical Storm [Lunatic] (eiri-),DT3,Resurrection Cup Quarterfinals,1k-∞
,2119061,Shikata Akiko - Byakumu no Mayu ~Ricordando il passato~ [Ephemeral] (ScubDomino),DT4,Resurrection Cup Quarterfinals,1k-∞
,3489297,Sampling Masters MEGA - Dazzle hop [Down's Extra] (Alvearia),FM1,Resurrection Cup Quarterfinals,1k-∞
,64996,Cranky - The Five [Another] (tsukamaete),FM2,Resurrection Cup Quarterfinals,1k-∞
,3442451,NIWASHI + Aoi - Nostalgic Lost Logic [Extra] (Guchiry),FM3,Resurrection Cup Quarterfinals,1k-∞
,3429000,Yooh - RPG [Collab Expert] (Alvearia),TB1,Resurrection Cup Quarterfinals,1k-∞
,,,,,
,2284524,BAND-MAID - DICE [X] (Meg),NM1,Resurrection Cup Semifinals,1k-∞
,3589449,UNDEAD CORPORATION - Evil But Innocent (Inst. Ver.) [Extreme] (GYGY),NM2,Resurrection Cup Semifinals,1k-∞
,3004787,Aitsuki Nakuru & Kabocha - Lilith [capton's Expert] (Akito),NM3,Resurrection Cup Semifinals,1k-∞
,3603353,ETIA. - Kissing Lucifer [Transcendence] (Realazy),NM4,Resurrection Cup Semifinals,1k-∞
,2998444,MASAKI (ZUNTATA) - Touhou Kijinretsu [Halfslashed's Extra] (Sparhten),NM5,Resurrection Cup Semifinals,1k-∞
